"path"	"group"	"extension"	"bytes"	"loc"	"nonblank"
"src/composables/useFolderTree.spec.ts"	"standalone_tests"	".ts"	"35187"	"807"	"733"
"src/composables/useFolderTree.ts"	"frontend"	".ts"	"24393"	"470"	"449"
"src/composables/useFolderTreeAutoLoadMore.ts"	"frontend"	".ts"	"5977"	"139"	"130"
"src/composables/useFolderTreeDragDrop.ts"	"frontend"	".ts"	"14815"	"322"	"303"
"src/composables/useFolderTreeIndices.spec.ts"	"standalone_tests"	".ts"	"2374"	"58"	"48"
"src/composables/useFolderTreeIndices.ts"	"frontend"	".ts"	"2553"	"44"	"40"
"src/composables/useFolderTreeKeyboardNav.ts"	"frontend"	".ts"	"4583"	"109"	"105"
"src/composables/useFolderTreeSync.ts"	"frontend"	".ts"	"11372"	"212"	"200"
"src/composables/useFolderTreeVirtualization.ts"	"frontend"	".ts"	"10428"	"212"	"203"
"src/composables/useFormatFilter.ts"	"frontend"	".ts"	"5849"	"144"	"131"
"src/composables/useFullscreenExitGuard.ts"	"frontend"	".ts"	"4451"	"125"	"110"
"src/composables/useGalleryAxisControls.spec.ts"	"standalone_tests"	".ts"	"7150"	"185"	"158"
"src/composables/useGalleryAxisControls.ts"	"frontend"	".ts"	"5903"	"122"	"119"
"src/composables/useGalleryContextMenu.ts"	"frontend"	".ts"	"4746"	"123"	"115"
"src/composables/useGalleryEmptyState.ts"	"frontend"	".ts"	"2818"	"64"	"61"
"src/composables/useGalleryKeyboard.ts"	"frontend"	".ts"	"5771"	"125"	"119"
"src/composables/useGalleryPerfProbe.ts"	"frontend"	".ts"	"4709"	"133"	"121"
"src/composables/useGalleryQuerySync.spec.ts"	"standalone_tests"	".ts"	"11605"	"312"	"287"
"src/composables/useGalleryQuerySync.ts"	"frontend"	".ts"	"13095"	"289"	"270"
"src/composables/useGalleryScrollGate.ts"	"frontend"	".ts"	"6713"	"134"	"123"
"src/composables/useGalleryScrollToDir.ts"	"frontend"	".ts"	"4577"	"105"	"97"
"src/composables/useGallerySelectionOps.ts"	"frontend"	".ts"	"18504"	"433"	"405"
"src/composables/useGallerySkeleton.ts"	"frontend"	".ts"	"2676"	"65"	"59"
"src/composables/useGalleryTauriSync.spec.ts"	"standalone_tests"	".ts"	"4944"	"140"	"119"
"src/composables/useGalleryTauriSync.ts"	"frontend"	".ts"	"7056"	"159"	"146"
"src/composables/useGalleryVirtualEngine.spec.ts"	"standalone_tests"	".ts"	"8640"	"235"	"209"
"src/composables/useGalleryVirtualEngine.ts"	"frontend"	".ts"	"10292"	"209"	"193"
"src/composables/useGridFlipReflow.ts"	"frontend"	".ts"	"4405"	"103"	"93"
"src/composables/useGridItemPatching.ts"	"frontend"	".ts"	"2610"	"66"	"60"
"src/composables/useHVirtualScroll.spec.ts"	"standalone_tests"	".ts"	"9153"	"258"	"241"
"src/composables/useHVirtualScroll.ts"	"frontend"	".ts"	"12810"	"337"	"298"
"src/composables/useHoverPreview.spec.ts"	"standalone_tests"	".ts"	"11414"	"290"	"265"
"src/composables/useHoverPreview.ts"	"frontend"	".ts"	"15606"	"300"	"283"
"src/composables/useIccProfileManager.ts"	"frontend"	".ts"	"3955"	"97"	"87"
"src/composables/useImageEditor.spec.ts"	"standalone_tests"	".ts"	"3652"	"95"	"82"
"src/composables/useImageEditor.ts"	"frontend"	".ts"	"13228"	"399"	"368"
"src/composables/useJustifiedLayout.spec.ts"	"standalone_tests"	".ts"	"3026"	"82"	"73"
"src/composables/useJustifiedLayout.ts"	"frontend"	".ts"	"11759"	"268"	"245"
"src/composables/useKeepAliveForeground.spec.ts"	"standalone_tests"	".ts"	"11745"	"325"	"298"
"src/composables/useKeepAliveForeground.ts"	"frontend"	".ts"	"3767"	"83"	"74"
"src/composables/useKnownVolumes.spec.ts"	"standalone_tests"	".ts"	"3039"	"93"	"82"
"src/composables/useKnownVolumes.ts"	"frontend"	".ts"	"2149"	"60"	"51"
"src/composables/useLensBrowseGate.spec.ts"	"standalone_tests"	".ts"	"3525"	"91"	"77"
"src/composables/useLensBrowseGate.ts"	"frontend"	".ts"	"2454"	"43"	"39"
"src/composables/useLensFocusRestore.ts"	"frontend"	".ts"	"7152"	"144"	"130"
"src/composables/useMediaDetail.spec.ts"	"standalone_tests"	".ts"	"7685"	"193"	"174"
"src/composables/useMediaDetail.ts"	"frontend"	".ts"	"7626"	"213"	"187"
"src/composables/useMediaDragToFolder.ts"	"frontend"	".ts"	"10389"	"233"	"217"
"src/composables/useOcr.ts"	"frontend"	".ts"	"9563"	"255"	"238"
"src/composables/usePager.ts"	"frontend"	".ts"	"3502"	"106"	"94"
"src/composables/usePerformanceMonitor.ts"	"frontend"	".ts"	"9731"	"295"	"269"
"src/composables/usePluginEntitlement.spec.ts"	"standalone_tests"	".ts"	"5218"	"131"	"118"
"src/composables/usePluginEntitlement.ts"	"frontend"	".ts"	"3790"	"95"	"83"
"src/composables/usePointerDrag.ts"	"frontend"	".ts"	"1611"	"44"	"40"
"src/composables/useReflowAnchor.ts"	"frontend"	".ts"	"5332"	"126"	"116"
"src/composables/useRenderMode.ts"	"frontend"	".ts"	"2176"	"57"	"50"
"src/composables/useRequestQueue.spec.ts"	"standalone_tests"	".ts"	"15556"	"381"	"352"
"src/composables/useRequestQueue.ts"	"frontend"	".ts"	"9856"	"260"	"226"
"src/composables/useRovingTabindex.spec.ts"	"standalone_tests"	".ts"	"3542"	"83"	"68"
"src/composables/useRovingTabindex.ts"	"frontend"	".ts"	"6216"	"155"	"140"
"src/composables/useSelection.ts"	"frontend"	".ts"	"16616"	"398"	"344"
"src/composables/useSelectionBarMode.spec.ts"	"standalone_tests"	".ts"	"7107"	"166"	"142"
"src/composables/useSelectionBarMode.ts"	"frontend"	".ts"	"7017"	"168"	"153"
"src/composables/useSettingsCacheStats.ts"	"frontend"	".ts"	"3422"	"94"	"83"
"src/composables/useSettingsCards.ts"	"frontend"	".ts"	"2141"	"66"	"54"
"src/composables/useSettingsScrollSpy.ts"	"frontend"	".ts"	"5295"	"120"	"107"
"src/composables/useSidebarResize.ts"	"frontend"	".ts"	"1241"	"44"	"37"
"src/composables/useSidebarSections.ts"	"frontend"	".ts"	"3368"	"94"	"80"
"src/composables/useTauriListen.spec.ts"	"standalone_tests"	".ts"	"2377"	"70"	"56"
"src/composables/useTauriListen.ts"	"frontend"	".ts"	"2491"	"50"	"45"
"src/composables/useThumbLoadGate.spec.ts"	"standalone_tests"	".ts"	"1685"	"48"	"43"
"src/composables/useThumbLoadGate.ts"	"frontend"	".ts"	"2641"	"48"	"43"
"src/composables/useThumbLoader.spec.ts"	"standalone_tests"	".ts"	"8545"	"216"	"200"
"src/composables/useThumbLoader.ts"	"frontend"	".ts"	"7585"	"198"	"181"
"src/composables/useTitlebarMode.ts"	"frontend"	".ts"	"1459"	"38"	"33"
"src/composables/useToolbarAlign.spec.ts"	"standalone_tests"	".ts"	"1028"	"25"	"23"
"src/composables/useToolbarAlign.ts"	"frontend"	".ts"	"1731"	"44"	"37"
"src/composables/useToolbarOverflow.spec.ts"	"standalone_tests"	".ts"	"5668"	"119"	"105"
"src/composables/useToolbarOverflow.ts"	"frontend"	".ts"	"16729"	"297"	"278"
"src/composables/useViewDescriptor.ts"	"frontend"	".ts"	"4161"	"90"	"83"
"src/composables/useViewIds.spec.ts"	"standalone_tests"	".ts"	"3928"	"103"	"92"
"src/composables/useViewIds.ts"	"frontend"	".ts"	"4966"	"111"	"101"
"src/composables/useViewerColorSource.spec.ts"	"standalone_tests"	".ts"	"6441"	"171"	"159"
"src/composables/useViewerColorSource.ts"	"frontend"	".ts"	"3936"	"91"	"82"
"src/composables/useViewerImageSource.spec.ts"	"standalone_tests"	".ts"	"8308"	"276"	"229"
"src/composables/useViewerImageSource.ts"	"frontend"	".ts"	"5933"	"171"	"150"
"src/composables/useViewportDimPriority.ts"	"frontend"	".ts"	"3559"	"82"	"74"
"src/composables/useVirtualScroll.spec.ts"	"standalone_tests"	".ts"	"21927"	"533"	"474"
"src/composables/useVirtualScroll.ts"	"frontend"	".ts"	"18762"	"439"	"382"
"src/composables/useWindowDrag.spec.ts"	"standalone_tests"	".ts"	"7735"	"171"	"149"
"src/composables/useWindowDrag.ts"	"frontend"	".ts"	"15752"	"274"	"248"
"src/composables/useWindowMode.spec.ts"	"standalone_tests"	".ts"	"8934"	"237"	"215"
"src/composables/useWindowMode.ts"	"frontend"	".ts"	"10554"	"222"	"200"
"src/constants/colorLabels.ts"	"frontend"	".ts"	"1703"	"36"	"31"
"src/constants/defaults.ts"	"frontend"	".ts"	"1208"	"30"	"27"
"src/constants/ipc.ts"	"frontend"	".ts"	"30458"	"466"	"438"
"src/constants/mediaCategoryDescriptors.ts"	"frontend"	".ts"	"1786"	"46"	"38"
"src/constants/settingsMap.ts"	"frontend"	".ts"	"21936"	"659"	"646"
"src/fixtures/adjustGolden.json"	"configuration"	".json"	"1952"	"14"	"14"
"src/fixtures/straightenGeometryGolden.json"	"configuration"	".json"	"548"	"8"	"8"
"src/harness/ipcFixtures.ts"	"dev_probes"	".ts"	"30914"	"770"	"745"
"src/harness/runtime.ts"	"dev_probes"	".ts"	"4524"	"89"	"77"
"src/i18n/backupMessages.spec.ts"	"standalone_tests"	".ts"	"533"	"16"	"13"
"src/i18n/backupMessages.ts"	"frontend"	".ts"	"12929"	"220"	"218"
"src/i18n/index.ts"	"frontend"	".ts"	"553"	"19"	"16"
"src/i18n/localeIntegrity.spec.ts"	"standalone_tests"	".ts"	"6407"	"133"	"120"
"src/i18n/locales/en-US.ts"	"frontend"	".ts"	"95216"	"2009"	"2008"
"src/i18n/locales/zh-CN.ts"	"frontend"	".ts"	"91958"	"1946"	"1945"
"src/main.ts"	"frontend"	".ts"	"4783"	"87"	"78"
"src/perf/canvasThumbCellMetrics.spec.ts"	"standalone_tests"	".ts"	"5989"	"137"	"121"
"src/perf/canvasThumbCellMetrics.ts"	"dev_probes"	".ts"	"3587"	"92"	"85"
"src/perf/performanceRecorder.spec.ts"	"standalone_tests"	".ts"	"4546"	"124"	"112"
"src/perf/performanceRecorder.ts"	"dev_probes"	".ts"	"13600"	"353"	"319"
"src/perf/performanceStats.spec.ts"	"standalone_tests"	".ts"	"2212"	"66"	"58"
"src/perf/performanceStats.ts"	"dev_probes"	".ts"	"4284"	"125"	"117"
"src/router/index.ts"	"frontend"	".ts"	"4544"	"120"	"116"
"src/router/viewerRouteLoader.ts"	"frontend"	".ts"	"890"	"18"	"14"
"src/stores/aiStore.spec.ts"	"standalone_tests"	".ts"	"9798"	"278"	"235"
"src/stores/aiStore.ts"	"frontend"	".ts"	"13236"	"343"	"316"
"src/stores/backupStore.spec.ts"	"standalone_tests"	".ts"	"4522"	"117"	"105"
"src/stores/backupStore.ts"	"frontend"	".ts"	"4276"	"149"	"128"
"src/stores/collectionStore.ts"	"frontend"	".ts"	"4273"	"128"	"116"
"src/stores/configStore.ts"	"frontend"	".ts"	"12750"	"267"	"257"
"src/stores/dedupStore.spec.ts"	"standalone_tests"	".ts"	"4696"	"131"	"111"
"src/stores/dedupStore.ts"	"frontend"	".ts"	"3844"	"98"	"90"
"src/stores/derivationStore.ts"	"frontend"	".ts"	"4952"	"137"	"125"
"src/stores/directoryMoveRecoveryStore.spec.ts"	"standalone_tests"	".ts"	"12374"	"322"	"274"
"src/stores/directoryMoveRecoveryStore.ts"	"frontend"	".ts"	"9299"	"248"	"232"
"src/stores/duplicateLensStore.spec.ts"	"standalone_tests"	".ts"	"7886"	"229"	"195"
"src/stores/duplicateLensStore.ts"	"frontend"	".ts"	"7073"	"130"	"120"
"src/stores/enhanceStore.spec.ts"	"standalone_tests"	".ts"	"10743"	"246"	"218"
"src/stores/enhanceStore.ts"	"frontend"	".ts"	"9415"	"228"	"206"
"src/stores/exportStore.spec.ts"	"standalone_tests"	".ts"	"9563"	"194"	"172"
"src/stores/exportStore.ts"	"frontend"	".ts"	"7262"	"169"	"149"
"src/stores/faceStore.ts"	"frontend"	".ts"	"4354"	"122"	"115"
"src/stores/fileJobStore.spec.ts"	"standalone_tests"	".ts"	"1088"	"26"	"20"
"src/stores/fileJobStore.ts"	"frontend"	".ts"	"1694"	"55"	"48"
"src/stores/filterStore.spec.ts"	"standalone_tests"	".ts"	"4913"	"120"	"107"
"src/stores/filterStore.ts"	"frontend"	".ts"	"3997"	"112"	"101"
"src/stores/historyStore.spec.ts"	"standalone_tests"	".ts"	"11526"	"299"	"256"
"src/stores/historyStore.ts"	"frontend"	".ts"	"20010"	"485"	"455"
"src/stores/logWindowStore.spec.ts"	"standalone_tests"	".ts"	"18381"	"505"	"421"
"src/stores/logWindowStore.ts"	"frontend"	".ts"	"13688"	"355"	"317"
"src/stores/mediaStore.spec.ts"	"standalone_tests"	".ts"	"15179"	"423"	"362"
"src/stores/mediaStore.ts"	"frontend"	".ts"	"26873"	"644"	"587"
"src/stores/personStore.ts"	"frontend"	".ts"	"7597"	"200"	"180"
"src/stores/scanStore.spec.ts"	"standalone_tests"	".ts"	"32341"	"965"	"858"
"src/stores/scanStore.ts"	"frontend"	".ts"	"31297"	"719"	"667"
"src/stores/searchStore.spec.ts"	"standalone_tests"	".ts"	"8964"	"238"	"212"
"src/stores/searchStore.ts"	"frontend"	".ts"	"5519"	"124"	"110"
"src/stores/toastStore.ts"	"frontend"	".ts"	"1915"	"41"	"36"
"src/stores/treeFilterStore.spec.ts"	"standalone_tests"	".ts"	"4457"	"119"	"101"
"src/stores/treeFilterStore.ts"	"frontend"	".ts"	"8466"	"229"	"207"
"src/stores/uiStore.spec.ts"	"standalone_tests"	".ts"	"19992"	"575"	"498"
"src/stores/uiStore.ts"	"frontend"	".ts"	"53856"	"1106"	"1007"
"src/stores/viewStore.ts"	"frontend"	".ts"	"2597"	"67"	"59"
"src/stores/viewerStore.spec.ts"	"standalone_tests"	".ts"	"3925"	"109"	"99"
"src/stores/viewerStore.ts"	"frontend"	".ts"	"8607"	"202"	"188"
"src/themes/reader-theme-contract.spec.ts"	"standalone_tests"	".ts"	"3518"	"80"	"70"
"src/themes/readerThemes.ts"	"frontend"	".ts"	"3639"	"67"	"61"
"src/themes/registry.spec.ts"	"standalone_tests"	".ts"	"1824"	"44"	"41"
"src/themes/registry.ts"	"frontend"	".ts"	"5511"	"166"	"150"
"src/themes/strength.spec.ts"	"standalone_tests"	".ts"	"2216"	"62"	"56"
"src/themes/strength.ts"	"frontend"	".ts"	"2678"	"49"	"42"
"src/themes/theme-contract.spec.ts"	"standalone_tests"	".ts"	"20382"	"447"	"408"
"src/themes/theme-snapshot.spec.ts"	"standalone_tests"	".ts"	"6256"	"137"	"122"
"src/types/ai.ts"	"frontend"	".ts"	"2836"	"103"	"92"
"src/types/enhance.ts"	"frontend"	".ts"	"4971"	"124"	"110"
"src/types/exotic.ts"	"frontend"	".ts"	"5821"	"148"	"133"
"src/types/face.ts"	"frontend"	".ts"	"1894"	"59"	"56"
"src/types/format.ts"	"frontend"	".ts"	"1614"	"34"	"31"
"src/types/hgallery.ts"	"frontend"	".ts"	"1324"	"44"	"39"
"src/types/ipc.ts"	"frontend"	".ts"	"6015"	"165"	"143"
"src/types/layout.ts"	"frontend"	".ts"	"5222"	"136"	"126"
"src/types/logEntry.ts"	"frontend"	".ts"	"1384"	"25"	"24"
"src/types/media.ts"	"frontend"	".ts"	"12455"	"323"	"303"
"src/types/ocr.ts"	"frontend"	".ts"	"1535"	"48"	"43"
"src/types/person.ts"	"frontend"	".ts"	"1588"	"49"	"45"
"src/types/reader.ts"	"frontend"	".ts"	"4340"	"102"	"94"
"src/types/selectionCommand.ts"	"frontend"	".ts"	"1520"	"29"	"28"
"src/types/ui.ts"	"frontend"	".ts"	"856"	"28"	"23"
"src/types/view.ts"	"frontend"	".ts"	"3396"	"75"	"69"
"src/utils/appEvents.ts"	"frontend"	".ts"	"406"	"8"	"7"
"src/utils/appWindow.ts"	"frontend"	".ts"	"2194"	"50"	"47"
"src/utils/assetUrl.spec.ts"	"standalone_tests"	".ts"	"985"	"31"	"27"
"src/utils/assetUrl.ts"	"frontend"	".ts"	"432"	"8"	"7"
"src/utils/backupPresentation.spec.ts"	"standalone_tests"	".ts"	"1213"	"23"	"20"
"src/utils/backupPresentation.ts"	"frontend"	".ts"	"1696"	"38"	"34"
"src/utils/color.spec.ts"	"standalone_tests"	".ts"	"5158"	"108"	"100"
"src/utils/color.ts"	"frontend"	".ts"	"6149"	"138"	"132"
"src/utils/cssColor.spec.ts"	"standalone_tests"	".ts"	"4557"	"111"	"100"
"src/utils/cssColor.ts"	"frontend"	".ts"	"1904"	"35"	"33"
"src/utils/duplicateLensQuery.spec.ts"	"standalone_tests"	".ts"	"7093"	"194"	"166"
"src/utils/duplicateLensQuery.ts"	"frontend"	".ts"	"3946"	"80"	"72"
"src/utils/epubScriptGate.spec.ts"	"standalone_tests"	".ts"	"3083"	"79"	"69"
"src/utils/epubScriptGate.ts"	"frontend"	".ts"	"5279"	"82"	"76"
"src/utils/format.spec.ts"	"standalone_tests"	".ts"	"1102"	"33"	"28"
"src/utils/format.ts"	"frontend"	".ts"	"3209"	"88"	"73"
"src/utils/galleryPrefetchWindow.spec.ts"	"standalone_tests"	".ts"	"2544"	"63"	"55"
"src/utils/galleryPrefetchWindow.ts"	"frontend"	".ts"	"1784"	"40"	"36"
"src/utils/galleryQuery.spec.ts"	"standalone_tests"	".ts"	"10743"	"301"	"277"
"src/utils/galleryQuery.ts"	"frontend"	".ts"	"8867"	"202"	"185"
"src/utils/ipc.spec.ts"	"standalone_tests"	".ts"	"3183"	"78"	"65"
"src/utils/ipc.ts"	"frontend"	".ts"	"7408"	"171"	"158"
"src/utils/keyRelay.spec.ts"	"standalone_tests"	".ts"	"7742"	"196"	"180"
"src/utils/keyRelay.ts"	"frontend"	".ts"	"6649"	"124"	"118"
"src/utils/latestWrite.spec.ts"	"standalone_tests"	".ts"	"3581"	"93"	"87"
"src/utils/latestWrite.ts"	"frontend"	".ts"	"2038"	"51"	"50"
"src/utils/logAggregation.spec.ts"	"standalone_tests"	".ts"	"7455"	"170"	"155"
"src/utils/logAggregation.ts"	"frontend"	".ts"	"4258"	"96"	"90"
"src/utils/logger.spec.ts"	"standalone_tests"	".ts"	"6139"	"175"	"151"
"src/utils/logger.ts"	"frontend"	".ts"	"4972"	"127"	"115"
"src/utils/lrc.ts"	"frontend"	".ts"	"2259"	"69"	"64"
"src/utils/markdown.spec.ts"	"standalone_tests"	".ts"	"7044"	"168"	"149"
"src/utils/markdown.ts"	"frontend"	".ts"	"7692"	"213"	"195"
"src/utils/mediaRoute.spec.ts"	"standalone_tests"	".ts"	"3271"	"91"	"79"
"src/utils/mediaRoute.ts"	"frontend"	".ts"	"3343"	"62"	"54"
"src/utils/pdfjs.ts"	"frontend"	".ts"	"1021"	"24"	"22"
"src/utils/platform.ts"	"frontend"	".ts"	"2040"	"40"	"33"
"src/utils/readerLocator.spec.ts"	"standalone_tests"	".ts"	"7179"	"177"	"163"
"src/utils/readerLocator.ts"	"frontend"	".ts"	"6708"	"165"	"148"
"src/utils/readerStyles.spec.ts"	"standalone_tests"	".ts"	"6072"	"123"	"109"
"src/utils/readerStyles.ts"	"frontend"	".ts"	"10255"	"161"	"154"
"src/utils/replacements.ts"	"frontend"	".ts"	"2505"	"69"	"62"
"src/utils/resolveEmptyState.spec.ts"	"standalone_tests"	".ts"	"3633"	"110"	"99"
"src/utils/resolveEmptyState.ts"	"frontend"	".ts"	"4598"	"103"	"98"
"src/utils/resolveView.spec.ts"	"standalone_tests"	".ts"	"3273"	"106"	"93"
"src/utils/resolveView.ts"	"frontend"	".ts"	"3404"	"64"	"60"
"src/utils/scrollCache.spec.ts"	"standalone_tests"	".ts"	"1892"	"38"	"31"
"src/utils/scrollCache.ts"	"frontend"	".ts"	"1498"	"29"	"27"
"src/utils/searchUrl.spec.ts"	"standalone_tests"	".ts"	"2324"	"60"	"49"
"src/utils/searchUrl.ts"	"frontend"	".ts"	"2729"	"72"	"63"
"src/utils/settingsNav.spec.ts"	"standalone_tests"	".ts"	"3725"	"84"	"71"
"src/utils/settingsNav.ts"	"frontend"	".ts"	"2376"	"52"	"48"
"src/utils/shikiHighlight.ts"	"frontend"	".ts"	"7064"	"141"	"130"
"src/utils/srtToVtt.spec.ts"	"standalone_tests"	".ts"	"3316"	"105"	"92"
"src/utils/srtToVtt.ts"	"frontend"	".ts"	"3719"	"97"	"85"
"src/utils/startupLayer.spec.ts"	"standalone_tests"	".ts"	"1451"	"52"	"40"
"src/utils/startupLayer.ts"	"frontend"	".ts"	"669"	"19"	"16"
"src/utils/syntheticBook.spec.ts"	"standalone_tests"	".ts"	"14673"	"360"	"325"
"src/utils/syntheticBook.ts"	"frontend"	".ts"	"15303"	"318"	"294"
"src/utils/thumbCacheDir.ts"	"frontend"	".ts"	"2059"	"46"	"42"
"src/utils/thumbhash.golden.ts"	"frontend"	".ts"	"24243"	"81"	"79"
"src/utils/thumbhash.spec.ts"	"standalone_tests"	".ts"	"3631"	"86"	"77"
"src/utils/thumbhash.ts"	"frontend"	".ts"	"9124"	"247"	"214"
"src/utils/uiScale.spec.ts"	"standalone_tests"	".ts"	"942"	"39"	"32"
"src/utils/uiScale.ts"	"frontend"	".ts"	"5189"	"112"	"99"
"src/utils/videoDiagnostics.spec.ts"	"standalone_tests"	".ts"	"4243"	"121"	"110"
"src/utils/videoDiagnostics.ts"	"frontend"	".ts"	"4761"	"96"	"85"
"src/utils/viewPrefQuery.spec.ts"	"standalone_tests"	".ts"	"2659"	"79"	"69"
"src/utils/viewPrefQuery.ts"	"frontend"	".ts"	"3653"	"78"	"69"
"src/utils/viewRoute.spec.ts"	"standalone_tests"	".ts"	"2959"	"69"	"60"
"src/utils/viewRoute.ts"	"frontend"	".ts"	"3024"	"62"	"54"
"src/utils/viewerKind.spec.ts"	"standalone_tests"	".ts"	"1584"	"34"	"30"
"src/utils/viewerKind.ts"	"frontend"	".ts"	"2382"	"51"	"47"
"src/utils/zhConvert.spec.ts"	"standalone_tests"	".ts"	"1768"	"44"	"38"
"src/utils/zhConvert.ts"	"frontend"	".ts"	"3181"	"66"	"60"
"src/vendor/foliate-js/LICENSE"	"third_party"	""	"1070"	"21"	"17"
"src/vendor/foliate-js/VENDOR.md"	"third_party"	".md"	"4716"	"72"	"58"
"src/vendor/foliate-js/comic-book.js"	"third_party"	".js"	"1811"	"45"	"43"
"src/vendor/foliate-js/epub.js"	"third_party"	".js"	"43685"	"1083"	"1020"
"src/vendor/foliate-js/epubcfi.js"	"third_party"	".js"	"13233"	"349"	"320"
"src/vendor/foliate-js/fb2.js"	"third_party"	".js"	"12273"	"360"	"335"
"src/vendor/foliate-js/fixed-layout.js"	"third_party"	".js"	"12008"	"319"	"306"
"src/vendor/foliate-js/mobi.js"	"third_party"	".js"	"47716"	"1238"	"1162"
"src/vendor/foliate-js/overlayer.js"	"third_party"	".js"	"7051"	"175"	"173"
"src/vendor/foliate-js/paginator.js"	"third_party"	".js"	"44222"	"1130"	"1083"
"src/vendor/foliate-js/pdf.js"	"third_party"	".js"	"870"	"14"	"14"
"src/vendor/foliate-js/progress.js"	"third_party"	".js"	"4255"	"113"	"109"
"src/vendor/foliate-js/search.js"	"third_party"	".js"	"5651"	"130"	"123"
"src/vendor/foliate-js/text-walker.js"	"third_party"	".js"	"1531"	"43"	"39"
"src/vendor/foliate-js/tts.js"	"third_party"	".js"	"9568"	"278"	"259"
"src/vendor/foliate-js/uri-template.js"	"third_party"	".js"	"2010"	"52"	"47"
"src/vendor/foliate-js/vendor/fflate.js"	"third_party"	".js"	"3857"	"1"	"1"
"src/vendor/foliate-js/vendor/zip.js"	"third_party"	".js"	"36512"	"1"	"1"
"src/vendor/foliate-js/view.d.ts"	"third_party"	".ts"	"6788"	"155"	"143"
"src/vendor/foliate-js/view.js"	"third_party"	".js"	"22850"	"597"	"571"
"src/views/AudioPlayer.vue"	"frontend"	".vue"	"18246"	"621"	"588"
"src/views/CollectionsView.vue"	"frontend"	".vue"	"21191"	"605"	"569"
"src/views/DocumentViewer.styles.css"	"frontend"	".css"	"9286"	"323"	"318"
"src/views/DocumentViewer.vue"	"frontend"	".vue"	"50540"	"1249"	"1185"
